matchid,player,championid,ss1,ss2,role,position,win,kills,deaths,assists,totdmgdealt,magicdmgdealt,physicaldmgdealt,truedmgdealt,totdmgtaken,magicdmgtaken,physdmgtaken,truedmgtaken,totminionskilled,neutralminionskilled,ownjunglekills,enemyjunglekills
73162,1,57,3,4,DUO_SUPPORT,BOT,0,3,7,3,52149,48502,3646,0,20134,5226,13735,1172,34,0,0,0
73208,6,57,14,4,DUO_SUPPORT,BOT,0,6,7,10,76598,65151,5968,5478,25533,9589,14136,1807,39,5,0,5
73373,8,57,4,3,DUO_SUPPORT,BOT,1,5,4,10,54592,33740,9785,11067,26887,9382,17227,278,68,1,0,1
73387,5,57,4,3,DUO_SUPPORT,BOT,0,4,6,6,43917,40235,3484,198,18614,8236,9299,1079,24,1,1,0
73403,9,57,4,14,DUO_SUPPORT,BOT,0,3,10,8,53370,41502,5747,6120,28564,10836,16907,820,50,2,0,2
73533,8,57,3,4,DUO_SUPPORT,BOT,0,4,8,4,50046,42190,7647,208,17534,6616,10138,779,37,0,0,0
73621,10,57,4,14,DUO_SUPPORT,BOT,0,1,7,7,27543,19532,3800,4210,17960,2710,14636,612,26,1,1,0
73701,10,57,3,4,DUO_SUPPORT,BOT,1,6,3,10,42785,35724,6895,166,15817,6721,8951,144,35,0,0,0
73736,6,57,4,14,DUO_SUPPORT,BOT,0,11,8,14,140176,125445,12018,2711,43973,25545,17407,1021,134,1,1,0
73769,4,57,4,14,DUO_SUPPORT,BOT,0,2,11,13,89747,78996,10096,654,31970,11426,19591,952,74,4,3,1
73801,7,57,3,4,DUO_SUPPORT,BOT,1,0,5,4,19189,16032,2825,331,11361,1676,9336,348,13,0,0,0
73802,2,57,3,4,DUO_SUPPORT,BOT,1,1,1,8,37711,22022,5950,9738,10937,2087,8850,0,44,2,0,2
73827,3,57,4,3,DUO_SUPPORT,BOT,1,8,6,12,61426,55255,6171,0,18325,8992,8756,576,35,0,0,0
73866,10,57,4,14,DUO_SUPPORT,BOT,1,1,6,11,62290,43894,11664,6732,27527,7658,19476,392,54,6,3,3
73870,3,57,4,14,DUO_SUPPORT,BOT,0,2,7,4,41624,38282,2197,1144,15301,8341,6108,851,19,1,1,0
73874,3,57,3,4,DUO_SUPPORT,BOT,1,5,5,24,57671,51072,4843,1755,25122,4894,19740,487,29,2,0,2
74030,2,57,3,4,DUO_SUPPORT,BOT,0,2,12,14,128848,117637,11015,195,43119,13291,28586,1242,90,20,5,15
74203,9,57,4,14,DUO_SUPPORT,BOT,1,5,13,29,115294,85997,14208,15088,52853,18463,27542,6846,82,7,0,7
74282,2,57,3,4,DUO_SUPPORT,BOT,1,5,11,19,64092,56656,4076,3360,29785,10425,18859,501,12,0,0,0
74354,8,57,4,3,DUO_SUPPORT,BOT,1,2,2,10,63440,50689,8932,3818,16031,4051,11564,416,60,0,0,0
74394,7,57,3,4,DUO_SUPPORT,BOT,1,2,4,19,43507,40182,3324,0,15892,7290,8270,331,20,1,0,1
74407,10,57,3,4,DUO_SUPPORT,BOT,0,1,2,3,38786,37606,1180,0,9382,5226,3537,618,16,0,0,0
74411,3,57,4,14,DUO_SUPPORT,BOT,0,6,8,3,20538,18006,1980,552,13046,5027,7458,560,1,0,0,0
74458,8,57,3,4,DUO_SUPPORT,BOT,0,0,5,2,17028,9656,3737,3633,10442,3148,7033,260,24,0,0,0
74552,5,57,4,14,DUO_SUPPORT,BOT,0,2,8,8,24932,20098,3323,1510,14918,2929,11184,803,18,1,1,0
74568,7,57,14,4,DUO_SUPPORT,BOT,1,7,9,22,135658,122601,10378,2677,42856,16553,24508,1795,82,6,6,0
74604,3,57,14,4,DUO_SUPPORT,BOT,0,5,10,14,53399,48239,4337,821,28921,11216,16582,1122,20,2,0,2
74710,5,57,4,3,DUO_SUPPORT,BOT,1,0,1,11,21822,13232,4702,3888,9694,1368,8171,154,28,0,0,0
74812,5,57,4,3,DUO_SUPPORT,BOT,1,1,6,12,40454,34916,3797,1740,16374,4353,8872,3148,19,0,0,0
75108,8,57,14,4,DUO_SUPPORT,BOT,0,1,9,10,45819,39711,4883,1224,26468,10068,15228,1172,30,3,3,0
75115,3,57,4,3,DUO_SUPPORT,BOT,1,1,5,15,54063,39907,7116,7039,31211,11307,17888,2014,55,0,0,0
75165,4,57,14,4,DUO_SUPPORT,BOT,0,1,10,10,54934,48009,2580,4345,27196,7470,16394,3331,21,0,0,0
75187,8,57,14,4,DUO_SUPPORT,BOT,0,4,7,12,78947,76771,1706,470,22957,4781,16169,2006,37,0,0,0
75259,6,57,4,3,DUO_SUPPORT,BOT,1,3,6,28,90258,65292,11793,13172,53248,9977,40650,2619,87,0,0,0
75268,2,57,3,4,DUO_SUPPORT,BOT,0,4,10,7,71575,56062,11163,4350,28792,8485,18258,2049,71,6,1,5
75339,4,57,4,3,DUO_SUPPORT,BOT,1,9,6,14,51447,44762,5082,1603,20893,8470,12031,392,17,0,0,0
75346,5,57,14,4,DUO_SUPPORT,BOT,0,9,5,4,65508,62805,1740,962,20130,12508,6654,966,29,2,2,0
75422,10,57,4,14,DUO_SUPPORT,BOT,0,3,10,9,46712,43909,1668,1134,26499,10071,15836,591,18,2,0,2
75485,6,57,4,14,DUO_SUPPORT,BOT,0,3,11,6,85615,78001,5834,1780,34747,11245,23129,372,37,3,2,1
75543,1,57,3,4,DUO_SUPPORT,BOT,0,4,8,13,76566,68535,4767,3263,26289,6182,16600,3506,33,3,3,0
75575,3,57,4,3,DUO_SUPPORT,BOT,1,2,2,22,62693,39322,13626,9744,17637,6126,9398,2112,67,1,0,1
75609,6,57,3,4,DUO_SUPPORT,BOT,1,3,2,5,26560,20477,5998,84,10531,3067,7248,214,15,0,0,0
75647,5,57,4,3,DUO_SUPPORT,BOT,0,1,7,6,44057,41053,3004,0,12888,5382,6984,521,33,3,3,0
75683,8,57,4,3,DUO_SUPPORT,BOT,0,0,5,7,39258,25569,5772,7916,18972,7627,11020,324,48,0,0,0
75707,8,57,14,4,DUO_SUPPORT,BOT,0,6,4,7,46215,40757,5316,142,13935,3173,10358,404,34,0,0,0
75737,7,57,3,4,DUO_SUPPORT,BOT,1,3,9,29,67543,46343,10205,10993,48946,20877,25486,2582,74,1,1,0
75815,4,57,3,4,DUO_SUPPORT,BOT,1,3,3,11,42050,38636,3106,308,18484,10517,7679,288,17,1,1,0
75900,4,57,4,3,DUO_SUPPORT,MID,1,2,5,6,76502,52909,21342,2250,24019,5110,18715,194,21,52,32,20
75933,3,57,4,3,DUO_SUPPORT,BOT,0,0,3,4,34026,22625,5612,5787,21952,3419,16915,1617,40,0,0,0
75935,5,57,3,4,DUO_SUPPORT,BOT,1,3,1,10,47083,29113,10727,7242,14748,3470,11127,150,51,1,0,1
76006,5,57,4,14,DUO_SUPPORT,BOT,1,6,3,10,35795,30944,4148,701,13967,6224,7640,102,15,0,0,0
76023,7,57,4,14,DUO_SUPPORT,BOT,1,8,2,5,43492,36015,6484,991,14780,5164,9616,0,11,4,0,4
76026,3,57,4,14,DUO_SUPPORT,BOT,0,1,5,0,16374,14219,1707,448,10553,5564,4212,776,7,0,0,0
76030,10,57,4,12,DUO_SUPPORT,BOT,1,1,4,13,40035,18894,9960,11179,17524,4434,11593,1496,45,0,0,0
76048,3,57,4,3,DUO_SUPPORT,BOT,0,3,8,15,44197,28383,8851,6962,30248,7947,20890,1410,46,5,0,5
76100,8,57,4,3,DUO_SUPPORT,BOT,1,1,7,16,34704,29463,5240,0,25471,7138,15973,2358,18,0,0,0
76104,6,57,4,14,DUO_SUPPORT,BOT,0,1,7,11,48942,41139,5511,2292,23599,8439,14296,862,26,0,0,0
76117,2,57,4,3,DUO_SUPPORT,BOT,0,1,9,7,37568,35244,2247,76,21367,9751,10758,858,16,0,0,0
76153,1,57,14,4,DUO_SUPPORT,BOT,0,0,8,6,56363,51408,4130,824,24593,11666,12226,701,46,2,0,2
76156,6,57,4,3,DUO_SUPPORT,BOT,1,3,6,16,51032,46372,4563,96,25742,10445,14688,608,47,0,0,0
76157,5,57,4,3,DUO_SUPPORT,BOT,1,1,2,6,36375,34024,2350,0,9253,1614,6931,708,26,0,0,0
76161,4,57,4,3,DUO_SUPPORT,BOT,1,3,9,18,58922,53672,5250,0,23218,9660,12378,1180,30,2,1,1
76196,9,57,4,14,DUO_SUPPORT,BOT,1,5,4,19,45709,37552,7014,1141,15968,6477,9101,390,23,1,0,1
76205,10,57,4,14,DUO_SUPPORT,BOT,1,9,4,17,57361,53163,3430,768,14701,6808,7744,148,21,0,0,0
76238,9,57,3,4,DUO_SUPPORT,BOT,1,4,9,14,57105,45899,8027,3178,23791,5997,17286,507,36,0,0,0
76251,9,57,4,14,DUO_SUPPORT,BOT,1,1,4,15,30173,16663,5128,8381,22174,4112,17235,827,35,3,1,2
76276,9,57,4,3,DUO_SUPPORT,BOT,1,2,5,20,44793,38132,5096,1563,28924,11366,16740,816,27,0,0,0
76398,6,57,3,4,DUO_SUPPORT,BOT,1,3,6,17,79630,60401,13079,6149,41678,25058,15781,838,70,1,1,0
76411,5,57,4,3,DUO_SUPPORT,BOT,1,2,4,17,54683,45182,9500,0,15092,5219,9110,762,20,11,4,7
76412,1,57,4,14,DUO_SUPPORT,BOT,0,0,4,7,31226,29814,1220,192,14994,5092,9572,330,13,0,0,0
76580,8,57,4,3,DUO_SUPPORT,BOT,1,1,6,26,79371,50822,16121,12427,37579,8424,27175,1979,73,1,0,1
76610,10,57,3,4,DUO_SUPPORT,BOT,0,1,8,9,31579,26209,5369,0,23219,9893,12634,692,13,1,0,1
76670,8,57,3,4,DUO_SUPPORT,BOT,1,4,5,19,62505,57790,4415,299,25203,9474,15550,178,25,0,0,0
76696,6,57,14,4,DUO_SUPPORT,BOT,0,2,6,3,26580,23086,2407,1086,15788,8803,6575,410,14,0,0,0
76744,9,57,14,4,DUO_SUPPORT,BOT,0,4,5,11,43702,32560,6895,4246,26748,10320,15189,1238,39,0,0,0
76851,8,57,3,4,DUO_SUPPORT,BOT,0,4,8,19,78434,58543,11718,8172,48996,15057,31555,2383,47,1,1,0
76869,9,57,4,3,DUO_SUPPORT,BOT,0,3,7,10,36369,32731,3285,352,24340,9041,13250,2048,22,1,1,0
76884,7,57,14,4,DUO_SUPPORT,BOT,0,7,9,25,117179,89597,14220,13361,82820,42623,37566,2631,82,7,6,1
76944,4,57,4,3,DUO_SUPPORT,BOT,0,1,8,14,59723,47649,7067,5006,28551,11297,16274,979,56,0,0,0
77022,4,57,4,14,DUO_SUPPORT,BOT,0,1,3,5,40711,30609,4897,5204,14773,6053,7913,806,46,0,0,0
77039,6,57,4,14,DUO_SUPPORT,BOT,0,5,8,9,57645,51854,4767,1024,25702,10021,14007,1673,31,1,0,1
77059,8,57,4,14,DUO_SUPPORT,BOT,0,4,11,9,60589,58268,1847,474,26981,10407,16154,419,28,3,3,0
77144,8,57,4,14,DUO_SUPPORT,BOT,0,1,6,9,32076,23025,5085,3965,14250,4493,8413,1343,34,0,0,0
77224,2,57,4,14,DUO_SUPPORT,BOT,1,1,5,15,40398,33248,6002,1147,15892,6079,8959,854,13,2,0,2
77253,8,57,4,3,DUO_SUPPORT,BOT,1,0,1,0,4704,3635,741,328,1164,110,1053,0,5,0,0,0
77295,5,57,4,3,DUO_SUPPORT,BOT,1,4,8,15,41614,38109,3504,0,20675,6141,14298,235,20,0,0,0
77297,7,57,4,3,DUO_SUPPORT,BOT,1,5,6,6,23769,20651,2991,126,10736,3467,6257,1012,13,0,0,0
77313,4,57,4,14,DUO_SUPPORT,BOT,0,4,7,3,31907,27720,3551,636,11830,2395,9333,102,15,0,0,0
77369,4,57,14,4,DUO_SUPPORT,BOT,1,5,5,17,39519,29875,5441,4203,24233,6777,16973,482,27,0,0,0
77426,9,57,4,3,DUO_SUPPORT,BOT,1,5,4,17,49735,43075,5853,807,18471,11086,7093,292,29,6,6,0
77433,4,57,4,3,DUO_SUPPORT,BOT,0,0,5,1,13605,11252,2352,0,7405,2353,4905,146,13,0,0,0
77471,6,57,3,4,DUO_SUPPORT,BOT,1,6,3,23,72324,52405,12804,7114,32111,10583,19453,2074,76,2,1,1
77504,3,57,3,4,DUO_SUPPORT,BOT,0,8,9,10,40519,34171,6347,0,25455,11705,12727,1022,15,1,1,0
77527,6,57,3,4,DUO_SUPPORT,BOT,0,4,12,9,41230,39693,1536,0,22862,5749,16003,1109,16,2,2,0
77570,10,57,4,3,DUO_SUPPORT,BOT,1,4,7,13,43888,36753,3557,3576,17471,7971,8665,834,17,8,0,8
77769,10,57,4,11,DUO_SUPPORT,BOT,0,1,5,5,39613,36454,2062,1096,15385,4144,10687,554,13,2,1,1
78293,1,57,3,4,DUO_SUPPORT,BOT,1,5,9,13,49136,42307,5765,1063,25405,12376,12608,420,21,0,0,0
78415,10,57,14,4,DUO_SUPPORT,BOT,1,3,2,8,22216,18797,2657,762,11524,4163,7265,96,11,0,0,0
78478,4,57,14,4,DUO_SUPPORT,BOT,1,2,7,9,39442,34085,4814,542,16544,7441,8944,158,23,0,0,0
78480,1,57,3,4,DUO_SUPPORT,BOT,1,4,5,13,50244,42945,7298,0,17795,7605,9963,226,28,5,5,0
78482,4,57,4,3,DUO_SUPPORT,BOT,0,0,8,6,61069,58140,2514,415,17513,5327,11761,424,20,0,0,0
78500,8,57,3,4,DUO_SUPPORT,BOT,1,3,0,11,38139,27351,4068,6720,8707,3278,5345,84,33,0,0,0
78560,4,57,4,3,DUO_SUPPORT,BOT,1,7,5,13,42764,31765,7951,3047,30167,7829,21301,1036,36,1,0,1
78595,2,57,4,3,DUO_SUPPORT,BOT,1,5,4,16,62501,54967,5950,1584,16157,5477,9167,1512,38,3,0,3
78632,8,57,4,3,DUO_SUPPORT,BOT,1,2,4,5,25448,21913,3534,0,14023,5891,6896,1234,21,3,0,3
78636,3,57,3,4,DUO_SUPPORT,BOT,1,3,9,14,31034,28250,2752,31,23090,6733,15415,941,32,0,0,0
78648,6,57,3,4,DUO_SUPPORT,BOT,1,2,5,10,35198,31774,3388,35,16257,10113,5144,999,17,0,0,0
78691,5,57,14,4,DUO_SUPPORT,BOT,1,5,1,8,33880,26172,7457,250,10772,3994,6258,518,19,1,0,1
78692,10,57,4,14,DUO_SUPPORT,BOT,1,6,10,23,63321,57370,5032,918,32645,14406,17711,528,21,7,7,0
78739,1,57,14,4,DUO_SUPPORT,BOT,0,0,10,17,59655,38623,9830,11201,40569,9748,25968,4852,60,2,2,0
78744,1,57,4,14,DUO_SUPPORT,BOT,0,5,8,10,53156,44867,5226,3062,28993,12131,16365,496,22,4,4,0
78749,6,57,4,14,DUO_SUPPORT,BOT,1,0,2,9,34874,18344,9922,6608,14198,3672,10335,190,40,0,0,0
78811,1,57,4,3,DUO_SUPPORT,BOT,0,1,3,6,27098,11115,5643,10340,13771,5673,7909,188,45,1,0,1
78914,7,57,4,3,DUO_SUPPORT,BOT,0,1,7,3,17302,15876,1426,0,10589,3304,7213,72,6,0,0,0
79094,7,57,14,4,DUO_SUPPORT,BOT,1,3,6,20,40993,31146,5668,4177,22224,7507,14051,665,38,0,0,0
79134,1,57,4,3,DUO_SUPPORT,BOT,0,0,1,0,25929,23862,2066,0,3563,694,2666,201,25,0,0,0
79161,2,57,3,4,DUO_SUPPORT,BOT,1,1,4,21,31193,17474,7351,6367,24661,3507,19607,1546,37,0,0,0
79298,10,57,14,4,DUO_SUPPORT,BOT,1,3,3,13,19118,9108,5073,4937,12778,4936,7582,260,32,0,0,0
79344,5,57,4,3,DUO_SUPPORT,BOT,1,3,7,17,60473,54882,3473,2118,30217,10130,18100,1986,29,4,2,2
79362,7,57,3,4,DUO_SUPPORT,BOT,1,5,0,9,62769,58030,4655,84,13457,2688,10649,120,37,0,0,0
79379,8,57,4,14,DUO_SUPPORT,BOT,0,2,9,11,37635,34412,3018,204,20643,8762,11194,686,21,2,2,0
79397,4,57,4,14,DUO_SUPPORT,BOT,0,1,7,4,43600,40850,1793,956,18606,4817,12925,864,25,1,1,0
79415,6,57,4,3,DUO_SUPPORT,BOT,0,2,6,3,24117,21754,2362,0,13244,3112,9615,516,13,0,0,0
79490,9,57,4,14,DUO_SUPPORT,BOT,1,5,1,11,23340,18355,3001,1983,13002,4474,6961,1566,24,0,0,0
79495,7,57,4,3,DUO_SUPPORT,BOT,1,4,10,15,63182,57318,5549,315,30926,14473,15949,503,29,1,0,1
79539,8,57,14,4,DUO_SUPPORT,BOT,0,4,9,19,59970,54590,3122,2257,29052,6385,21956,710,33,1,1,0
79569,1,57,14,4,DUO_SUPPORT,BOT,0,3,7,8,45341,39602,5252,486,20634,6073,13941,618,27,0,0,0
79610,10,57,3,4,DUO_SUPPORT,BOT,0,2,7,17,71061,62347,6076,2638,29671,7107,22031,532,34,2,1,1
79629,8,57,4,14,DUO_SUPPORT,BOT,0,2,4,5,51147,44324,5886,936,15729,3284,12444,0,42,0,0,0
79703,7,57,4,3,DUO_SUPPORT,BOT,0,2,8,15,69637,52890,11111,5635,45262,17160,20503,7598,64,4,3,1
79736,2,57,4,3,DUO_SUPPORT,BOT,1,2,4,8,28215,24338,3876,0,16289,7830,8185,273,6,0,0,0
79769,5,57,3,4,DUO_SUPPORT,BOT,1,7,4,12,37521,33004,4517,0,18218,3829,13714,674,22,0,0,0
79804,4,57,4,3,DUO_SUPPORT,BOT,1,1,7,18,55630,47419,6067,2142,34557,7001,25807,1747,62,1,0,1
79887,5,57,4,3,DUO_SUPPORT,BOT,1,3,5,12,30441,26840,3600,0,15608,2344,12806,458,9,0,0,0
79895,10,57,4,3,DUO_SUPPORT,BOT,1,3,4,19,77463,68050,9412,0,19332,2782,15247,1302,38,2,0,2
79902,6,57,3,4,DUO_SUPPORT,BOT,1,2,1,17,52421,31923,12929,7568,14162,3515,10559,88,47,3,0,3
79930,7,57,3,4,DUO_SUPPORT,BOT,1,2,3,7,63517,44016,13422,6078,23436,5303,18053,80,71,8,6,2
80028,3,57,4,14,DUO_SUPPORT,BOT,1,8,11,20,209777,194992,11852,2932,60242,30897,26789,2555,122,10,10,0
80296,4,57,3,4,DUO_SUPPORT,BOT,1,0,6,8,33531,27166,6270,93,14725,5158,9398,168,32,1,0,1
80349,8,57,4,14,DUO_SUPPORT,BOT,0,2,4,4,32318,26484,4237,1596,12747,1996,10079,671,13,0,0,0
80505,6,57,4,3,DUO_SUPPORT,BOT,0,2,8,20,58287,46204,7456,4626,32378,7270,22358,2748,61,0,0,0
80548,5,57,14,4,DUO_SUPPORT,BOT,0,1,7,5,55176,41900,7106,6169,25144,9607,14594,942,58,0,0,0
80682,5,57,4,14,DUO_SUPPORT,BOT,1,9,2,14,58454,52757,4674,1021,10808,3549,6846,412,24,3,0,3
80714,4,57,4,3,DUO_SUPPORT,BOT,0,1,4,15,42128,28691,7583,5853,20544,5902,12674,1967,34,4,4,0
80791,10,57,3,4,DUO_SUPPORT,BOT,1,0,3,4,15870,13772,2098,0,6436,1834,4555,46,14,0,0,0
80883,3,57,14,4,DUO_SUPPORT,BOT,1,1,9,11,38070,30637,4180,3252,25164,3794,20123,1246,27,0,0,0
80910,2,57,14,4,DUO_SUPPORT,BOT,1,8,6,9,55523,50289,3858,1374,22306,8025,13283,997,30,0,0,0
81162,1,57,3,4,DUO_SUPPORT,BOT,0,8,8,24,111437,103997,6749,690,37916,18762,17151,2002,47,11,9,2
81194,2,57,4,14,DUO_SUPPORT,BOT,1,8,1,10,56400,49618,5607,1174,12143,4298,7556,288,26,1,0,1
81195,10,57,4,14,DUO_SUPPORT,BOT,1,5,7,18,43635,39251,3610,774,17025,2045,14264,716,20,2,1,1
81244,6,57,3,4,DUO_SUPPORT,BOT,0,6,6,6,30798,28711,2087,0,17974,9372,8228,373,14,0,0,0
81425,10,57,4,3,DUO_SUPPORT,BOT,0,0,5,7,29256,19795,5218,4242,16238,3957,11529,752,40,0,0,0
81435,5,57,4,14,DUO_SUPPORT,BOT,1,5,3,11,40753,36928,2962,862,14273,3978,9987,307,25,0,0,0
81438,4,57,4,3,DUO_SUPPORT,BOT,1,0,4,16,36766,23115,7497,6154,17228,4793,12077,358,45,1,1,0
81492,8,57,4,3,DUO_SUPPORT,BOT,1,2,6,13,43216,39585,3630,0,18713,4032,14608,72,29,0,0,0
81496,6,57,3,4,DUO_SUPPORT,BOT,1,5,1,7,31033,28010,2904,118,10637,3476,7073,88,21,1,0,1
81509,8,57,3,4,DUO_SUPPORT,BOT,1,2,14,32,79295,71493,6692,1109,53914,18520,32072,3321,37,5,0,5
81522,5,57,4,3,DUO_SUPPORT,BOT,1,4,3,10,39595,34303,4748,543,15817,4591,11226,0,24,0,0,0
81525,9,57,4,14,DUO_SUPPORT,BOT,1,1,0,11,23826,14081,6212,3532,7870,1715,6041,114,25,2,0,2
81531,9,57,3,4,DUO_SUPPORT,BOT,1,1,6,14,28022,14965,7893,5164,19681,6229,13134,318,26,0,0,0
81747,8,57,4,14,DUO_SUPPORT,BOT,0,3,3,3,25063,21899,2717,446,8317,3300,4956,60,16,0,0,0
81769,6,57,4,14,DUO_SUPPORT,BOT,0,7,5,7,56093,48666,4687,2739,24229,9801,11905,2521,48,0,0,0
81790,8,57,14,4,DUO_SUPPORT,BOT,0,1,8,7,27689,25221,1798,670,16068,3704,11718,646,17,0,0,0
81835,1,57,4,3,DUO_SUPPORT,BOT,0,3,7,6,40312,34301,5914,96,21908,6636,14747,524,32,1,0,1
82067,6,57,4,14,DUO_SUPPORT,BOT,1,5,2,12,47488,39071,4607,3808,20011,6821,12891,298,23,0,0,0
82077,7,57,4,3,DUO_SUPPORT,BOT,0,4,8,25,76086,68482,7266,336,41216,8267,28100,4848,63,0,0,0
82105,5,57,4,3,DUO_SUPPORT,BOT,1,3,7,22,40014,34989,5024,0,24076,6707,16971,397,13,0,0,0
82117,6,57,4,14,DUO_SUPPORT,BOT,0,4,9,19,54327,42902,7785,3639,25873,9005,14756,2111,27,0,0,0
82143,2,57,4,3,DUO_SUPPORT,BOT,0,3,6,7,48023,40968,5375,1680,22788,2734,18217,1836,29,0,0,0
82187,1,57,4,3,DUO_SUPPORT,BOT,1,0,3,16,48801,42530,6271,0,18873,9659,8741,473,26,1,1,0
82190,6,57,14,4,DUO_SUPPORT,BOT,0,5,7,8,34317,27209,2975,4132,20466,5214,13751,1499,20,0,0,0
82254,4,57,4,3,DUO_SUPPORT,BOT,1,1,2,12,20797,15479,3557,1760,8897,565,7789,542,6,1,0,1
82337,9,57,3,4,DUO_SUPPORT,BOT,0,0,3,1,27712,23644,4068,0,11842,5744,5899,198,25,0,0,0
82457,9,57,3,4,DUO_SUPPORT,BOT,1,1,4,11,44675,40611,3715,348,22913,3673,18451,788,27,0,0,0
82458,1,57,3,4,DUO_SUPPORT,BOT,0,0,1,1,23352,18661,2565,2124,6849,2838,3372,638,30,0,0,0
82690,10,57,4,14,DUO_SUPPORT,BOT,1,0,2,6,22466,18151,3742,572,12294,4143,7907,244,8,1,0,1
82734,8,57,4,3,DUO_SUPPORT,BOT,1,0,2,9,42514,36273,6240,0,10486,3824,6296,365,42,0,0,0
82811,9,57,4,3,DUO_SUPPORT,BOT,1,5,8,29,60783,45676,7417,7689,35131,11646,17748,5737,59,0,0,0
82879,10,57,3,4,DUO_SUPPORT,BOT,0,6,9,14,55459,49728,5730,0,28533,8727,15506,4299,29,1,0,1
83082,1,57,3,4,DUO_SUPPORT,BOT,1,2,1,11,29909,15946,8159,5803,12492,1725,10594,172,41,0,0,0
83083,8,57,4,14,DUO_SUPPORT,BOT,1,7,8,18,46364,40491,5091,782,22440,5423,15920,1096,12,0,0,0
83159,8,57,14,4,DUO_SUPPORT,BOT,0,2,7,7,42702,26322,6589,9789,21790,3490,17700,599,61,1,0,1
83204,8,57,14,4,DUO_SUPPORT,BOT,1,8,5,22,50502,45739,4084,678,22879,8264,12543,2072,37,0,0,0
83274,5,57,4,3,DUO_SUPPORT,BOT,1,3,3,9,38562,32491,5862,209,9869,2296,7134,438,24,0,0,0
83282,9,57,14,4,DUO_SUPPORT,BOT,0,2,12,10,97863,87632,8600,1630,45372,20737,23157,1477,65,1,1,0
83555,7,57,14,4,DUO_SUPPORT,BOT,1,4,6,22,85714,77807,6685,1222,28815,13700,13562,1552,51,0,0,0
83616,2,57,3,4,DUO_SUPPORT,BOT,1,4,6,16,68471,60074,2891,5505,32359,16995,14770,593,27,1,1,0
83908,1,57,4,11,DUO_SUPPORT,MID,1,0,4,15,109406,75018,23292,11095,38010,10201,24335,3473,31,52,41,11
83955,1,57,3,4,DUO_SUPPORT,BOT,1,3,4,16,35963,30987,4795,180,20624,9916,10135,572,10,0,0,0
83973,6,57,4,14,DUO_SUPPORT,BOT,1,7,5,8,51501,46505,4246,750,20780,8754,11684,342,20,1,0,1
84865,10,57,4,14,DUO_SUPPORT,BOT,0,3,6,2,30625,27110,3054,460,15288,7771,6684,832,17,0,0,0
84930,1,57,4,14,DUO_SUPPORT,BOT,1,8,4,12,73433,66067,6461,904,22900,6989,13516,2394,44,9,0,9
84960,8,57,4,14,DUO_SUPPORT,BOT,1,4,7,10,23366,20839,2051,476,12609,4830,6661,1117,20,0,0,0
84978,1,57,4,14,DUO_SUPPORT,BOT,1,8,12,17,67220,58653,7383,1183,34366,16173,18022,170,21,1,0,1
84990,9,57,4,14,DUO_SUPPORT,BOT,0,5,6,14,74013,65483,6905,1624,21132,8767,11752,613,53,3,3,0
84997,7,57,4,3,DUO_SUPPORT,BOT,1,5,7,17,80690,74950,3399,2339,25819,13464,12058,296,36,2,2,0
85037,1,57,3,4,DUO_SUPPORT,BOT,0,0,8,12,44685,33972,5421,5291,31259,13005,18043,210,52,1,1,0
85049,9,57,14,4,DUO_SUPPORT,BOT,1,3,7,12,28515,25111,2923,480,14372,2425,11724,222,18,0,0,0
85215,2,57,4,3,DUO_SUPPORT,BOT,1,3,7,11,62177,57985,2381,1810,24406,4510,19597,299,22,0,0,0
85226,4,57,4,3,DUO_SUPPORT,BOT,1,6,0,14,65955,60194,5454,306,16197,9035,6736,426,31,0,0,0
85291,7,57,14,4,DUO_SUPPORT,BOT,0,3,5,3,46638,42767,2267,1603,18066,2946,14512,608,16,0,0,0
85317,1,57,14,4,DUO_SUPPORT,BOT,1,5,2,15,29758,24867,4273,618,12513,2426,9814,272,13,0,0,0
85369,2,57,4,3,DUO_SUPPORT,BOT,0,2,5,8,40835,26506,7485,6843,27119,7347,18105,1665,43,0,0,0
85371,7,57,14,4,DUO_SUPPORT,BOT,0,4,7,2,27898,23707,3753,438,12852,7988,4620,244,14,0,0,0
85454,6,57,4,3,DUO_SUPPORT,BOT,0,2,11,8,42975,30830,7383,4761,39262,6730,27745,4785,46,0,0,0
85457,8,57,4,3,DUO_SUPPORT,BOT,0,2,6,7,33994,32595,1398,0,14638,6523,7743,372,18,0,0,0
85485,1,57,4,3,DUO_SUPPORT,BOT,1,7,7,9,61922,57469,4340,112,27300,5828,19949,1522,33,1,0,1
85498,1,57,14,4,DUO_SUPPORT,BOT,0,4,8,5,44991,39933,4509,548,22071,7977,13089,1003,22,2,1,1
85554,10,57,3,4,DUO_SUPPORT,BOT,1,4,10,17,74839,64074,10346,418,33234,10146,19609,3478,57,7,6,1
85564,3,57,14,4,DUO_SUPPORT,BOT,1,2,2,8,43701,39303,4007,390,14064,2955,11108,0,15,1,0,1
85648,3,57,4,3,DUO_SUPPORT,BOT,0,0,8,5,37659,30742,5705,1211,14922,6418,8296,208,28,2,1,1
85654,5,57,14,4,DUO_SUPPORT,BOT,1,6,11,18,77689,64164,11614,1909,32783,10127,19474,3180,45,2,1,1
85681,7,57,3,4,DUO_SUPPORT,BOT,0,1,5,4,45025,40724,4301,0,16818,6970,9468,380,31,0,0,0
